0.01,0.100832666044543,5.05788338671176
0.02,0.199603047039217,5.24898331443669
0.03,0.29757080530355,5.29860160992366
0.04,0.394671921094447,5.46754845815491
0.05,0.488924685504094,5.4320066646156
0.06,0.595544252615304,5.60143807484923
0.07,0.6905051972464,5.62423750620925
0.08,0.792997314736686,5.81448452101645
0.09,0.875025084933818,5.94975363833578
0.1,0.998170919529854,6.02790250100322
0.11,1.08731979422787,5.93171701651461
0.12,1.16019173576541,6.19427594226447
0.13,1.28845362218688,6.24465769173453
0.14,1.3629515796825,6.35642671841754
0.15,1.4711834429745,6.39056768167528
0.16,1.56563555442458,6.40802438354548
0.17,1.64282254015008,6.6637773830597
0.18,1.70212386400635,6.65944843364667
0.19,1.85675533432022,6.75896616415856
0.2,1.9345426464338,6.88020389441247
0.21,2.02304981539743,7.13175754680641
0.22,2.13788972115385,7.20287170814375
0.23,2.20711622961325,7.0328133787571
0.24,2.33117915308582,7.17739621969155
0.25,2.4121848971879,7.36779973142927
0.26,2.47639105488142,7.22633976420051
0.27,2.6152471682207,7.55507972165558
0.28,2.698368327397,7.52077860047273
0.29,2.8122081774844,7.73297446615726
0.3,2.84335149963481,7.63952960088945
0.31,2.93371459993356,7.71597673163141
0.32,3.06075966339889,8.04976859005578
0.33,3.16286731236162,7.99366074395286
0.34,3.25911588881987,8.00071717761575
0.35,3.32273218559612,8.01991139652588
0.36,3.40436383525077,8.27132245943047
0.37,3.52490376935272,8.28614412519262
0.38,3.66195572009674,8.14544581373355
0.39,3.71305062476797,8.33380470321855
0.4,3.77250524349056,8.73681330406874
0.41,3.83571386355352,8.55825356808562
0.42,3.96589279221635,8.46049441517479
0.43,4.01467139988319,8.62906855469858
0.44,4.13179548069821,8.74219577491483
0.45,4.24222973151247,8.91262696038077
0.46,4.33642360517517,8.90813108967152
0.47,4.40947175071955,9.00270883239564
0.48,4.53200768767394,9.06229341368041
0.49,4.64122437390601,9.04595745715357
0.5,4.55495759732333,9.31078219578859
0.51,4.64489513318697,9.2375879539672
0.52,4.77027130522853,9.29620233857676
0.53,4.8022205157598,9.4252802687856
0.54,4.96749069716169,9.46747904766124
0.55,5.05315363922657,9.49038068135048
0.56,5.16778131762324,9.61809024774337
0.57,5.25427371006544,9.87541193953877
0.58,5.28690899503334,9.78837276704144
0.59,5.36336183208271,9.73553058276839
0.6,5.53455863155274,9.77745408453011
0.61,5.55310367235505,9.90243504697161
0.62,5.57997031581973,9.83110343384407
0.63,5.74104147108678,10.2338320013899
0.64,5.83499120571489,10.1322545000227
0.65,5.88123824000749,10.0539645767185
0.66,6.02740342610485,10.244807847903
0.67,6.08328965512741,10.1435065528146
0.68,6.13816177262144,10.4114140123927
0.69,6.22993380058079,10.3907583618593
0.7,6.34278741948015,10.4720146675885
0.71,6.36656768776693,10.5631271391703
0.72,6.40717696870309,10.6722669898179
0.73,6.54574271326513,10.5521263423816
0.74,6.64472497394552,10.537190883707
0.75,6.75033988992591,10.7381799907417
0.76,6.7938108531942,10.7151746340341
0.77,6.84390568591265,10.9044298850332
0.78,6.99607893083943,10.7095714054477
0.79,7.02563856904697,11.0592365601213
0.8,7.16980347301295,11.0514612206676
0.81,7.18449187125843,10.9467397863115
0.82,7.26880177826185,11.0860640410923
0.83,7.34058490996195,11.2659889566868
0.84,7.35677183941892,11.495211296
0.85,7.43323623552387,11.2333050278118
0.86,7.50729687510866,11.4788255677355
0.87,7.79397250257338,11.273441522779
0.88,7.71873229748597,11.4433739732455
0.89,7.88435220932323,11.4438762451706
0.9,7.9148893717893,11.5542629651684
0.91,8.11163890358667,11.5043897320033
0.92,8.11410156535204,11.4433699479195
0.93,8.01576431410942,11.6226949482872
0.94,8.1640734261403,11.7510646452006
0.95,8.33989672187492,11.6850503736969
0.96,8.36531862543564,11.7671266907775
0.97,8.60678617713097,11.8802891718191
0.98,8.48671735422316,11.9401226105072
0.99,8.4322793331321,11.8315091687547
1,8.67775874493538,11.9292094319015
1.01,8.63391336153576,12.107677863572
1.02,8.79145656298122,12.0843902842912
1.03,8.95616277389817,11.9225324340216
1.04,8.96148159248379,12.3135117050033
1.05,9.03402608034341,12.0906988555118
1.06,9.06199980039256,12.1198642869459
1.07,9.13915690178878,12.0697412213837
1.08,9.21548364126225,12.2690163812537
1.09,9.0369813765572,12.3077778875619
1.1,9.40605565834137,12.3180188497641
1.11,9.53448269773786,12.2908196505278
1.12,9.38912498951861,12.2249614230499
1.13,9.4380541583547,12.8429969624912
1.14,9.71501885641434,12.6906165703033
1.15,9.5793667487311,12.4930298380949
1.16,9.6321780676034,12.5581958515267
1.17,9.94505812922512,12.6520108148012
1.18,9.8724817714558,12.6388848843982
1.19,10.132168115963,12.6013178149484
1.2,9.94722842213343,12.8249993756043
1.21,10.0847798075021,12.593560275767
1.22,10.2412662614219,13.0202931305211
1.23,10.3423247142767,12.5759411783149
1.24,10.4032814547929,12.7910255665103
1.25,10.4436475927981,12.9751499873861
1.26,10.4682047808473,12.9080431492363
1.27,10.4995674454726,12.7280832215558
1.28,10.6800225430919,13.0707169822689
1.29,10.6555841559294,13.0010741577103
1.3,10.8101567969578,12.9020159449612
1.31,10.9501994584771,13.0882638641262
1.32,10.6546046456186,13.1616104514074
1.33,11.1648735365989,13.3755151257158
1.34,10.9642337584957,13.1035774169864
1.35,11.2469100082282,13.1030625437778
1.36,11.3406427429352,13.1006595115807
1.37,11.068755204256,12.9378726528355
1.38,11.3199622692689,13.2855046258263
1.39,11.7599433741439,12.9686471504638
1.4,11.4072370335977,13.2285002663242
1.41,11.553288645096,13.2509347065902
1.42,11.6010481428897,13.4227185567361
1.43,11.7754340445333,12.9630697703998
1.44,11.820534829794,13.4770165845882
1.45,11.6465622403552,13.3063978665186
1.46,11.7706324579309,13.2236353784476
1.47,11.9277081125631,13.4162620998705
1.48,11.9441727617665,13.4689311670021
1.49,12.3197854136944,13.4002015964633
1.5,12.1320458652955,13.2785396416608
1.51,12.1958554694142,13.6582394131242
1.52,12.1039569772376,13.5405273429252
1.53,12.1090679099459,13.4362116588802
1.54,12.4305270231376,13.7142590762138
1.55,12.3710446675746,13.6164214106422
1.56,12.5390887373091,13.4111777344575
1.57,12.4166405930872,13.6841299176499
1.58,12.6958303009714,13.3711097988441
1.59,12.4159291496806,13.4868614594511
1.6,12.9063021906045,13.6668052264423
1.61,12.8770956072441,13.7169616943426
1.62,12.8447399563781,13.6846615981805
1.63,12.7423329640162,13.424240987356
1.64,12.9017606610821,13.8144518085051
1.65,13.0473977225028,13.8883303826041
1.66,13.2330893445408,13.8881284617867
1.67,13.0000877601431,13.6617063052639
1.68,13.3672660540867,13.6976888230806
1.69,13.6236353724616,13.6232074297533
1.7,13.2508495808561,13.8086819240173
1.71,13.4394793161207,13.8195492892386
1.72,13.3482355291153,13.6885443755761
1.73,13.2644312691343,13.9316858902161
1.74,13.7549141761773,13.9318396651249
1.75,13.709326735282,13.9139358673116
1.76,13.604055945188,13.7274665757787
1.77,13.748349273903,13.6546240222706
1.78,13.7597977543212,13.9379824876969
1.79,13.6475788364972,14.0555781692533
1.8,13.5075049903219,13.6832363212406
1.81,13.9599494869332,13.5624463087096
1.82,13.9597333233014,14.0741816671172
1.83,14.0012259436099,13.8722035747119
1.84,14.0204771163322,14.0497713557093
1.85,13.9395876223207,14.0281877215233
1.86,14.1805402522326,13.7266379349783
1.87,14.3351667931299,13.8402395220193
1.88,14.2164682615731,13.7880981661347
1.89,14.490835460809,13.9327164376554
1.9,14.4429774356196,14.0731269854515
1.91,14.5242027759526,13.9214517890166
1.92,14.386670214801,13.6238192791733
